Geneid	Chr	Start	End	Strand	Length	BC3R3
Gene_010929	Random_chr_029	60833	66106	+	5273	3450
Gene_010930	Random_chr_029	66175	66924	-	749	2
Gene_010931	Random_chr_029	67409	68239	-	830	0
Gene_010932	Random_chr_029	68494	69336	-	842	0
Gene_010933	Random_chr_029	69696	70813	-	1117	12
Gene_010934	Random_chr_029	71690	72418	-	728	0
Gene_010935	Random_chr_029	74304	77174	-	2870	4674
Gene_010936	Random_chr_029	77368	79929	+	2561	529
Gene_010937	Random_chr_029	80000	81035	-	1035	313
Gene_010938	Random_chr_029	81959	82831	+	872	5
Gene_010939	Random_chr_029	82906	84411	+	1505	398
Gene_010940	Random_chr_029	84502	85631	+	1129	486
Gene_010941	Random_chr_029	85869	86339	+	470	356
Gene_010942	Random_chr_029	86701	87727	+	1026	686
Gene_010943	Random_chr_029	87823	89800	-	1977	134
Gene_010944	Random_chr_029	90038	91273	-	1235	44
Gene_010945	Random_chr_029	91864	94098	+	2234	1928
Gene_010946	Random_chr_029	94444	94972	+	528	2
Gene_010947	Random_chr_029	95065	97157	-	2092	0
Gene_010948	Random_chr_029	97326	98914	-	1588	1348
Gene_010949	Random_chr_029	99215	100618	+	1403	347.5
Gene_010950	Random_chr_029	101216	103345	-	2129	52
Gene_010951	Random_chr_029	104067	104969	-	902	1
Gene_010952	Random_chr_029	106310	106889	+	579	0
Gene_010953	Random_chr_029	109122	110176	+	1054	0.5
Gene_010954	Random_chr_029	112445	113383	+	938	4
Gene_010955	Random_chr_029	113701	114576	-	875	2
Gene_010956	Random_chr_029	116003	116254	-	251	0
Gene_010957	Random_chr_029	118171	118242	+	71	0
Gene_010958	Random_chr_029	122407	123226	+	819	0
Gene_010959	Random_chr_029	124808	129763	-	4955	114.73
Gene_010960	Random_chr_029	130193	135065	+	4872	4.83
Gene_010961	Random_chr_029	137527	137993	+	466	1
Gene_010962	Random_chr_029	137995	138752	-	757	133
Gene_010963	Random_chr_029	139384	139611	+	227	16
Gene_010964	Random_chr_029	139708	140028	-	320	0
Gene_010965	Random_chr_029	140190	141908	+	1718	32
Gene_010966	Random_chr_029	142506	142757	-	251	588
Gene_010967	Random_chr_029	142940	143558	+	618	620
Gene_010968	Random_chr_029	143679	143959	-	280	15
Gene_010969	Random_chr_029	144968	145894	+	926	2
Gene_010970	Random_chr_029	146470	151273	-	4803	271
Gene_010971	Random_chr_029	151279	152703	+	1424	25
Gene_010972	Random_chr_029	152705	154029	-	1324	15
Gene_010973	Random_chr_029	154425	154682	-	257	1
Gene_010974	Random_chr_029	155957	156658	+	701	114
Gene_010975	Random_chr_029	156777	157769	-	992	20
Gene_010976	Random_chr_029	158101	159033	-	932	105
Gene_010977	Random_chr_029	159422	163399	+	3977	343
Gene_010978	Random_chr_029	163503	163904	-	401	3
Gene_010979	Random_chr_029	164330	165821	+	1491	599
Gene_010980	Random_chr_029	165944	166806	+	862	516
Gene_010981	Random_chr_029	166845	168276	-	1431	8
Gene_010982	Random_chr_029	168449	168522	-	73	0
Gene_010983	Random_chr_029	168991	170124	+	1133	5
Gene_010984	Random_chr_029	170126	174312	-	4186	1365
Gene_010985	Random_chr_029	177030	178236	+	1206	16
Gene_010986	Random_chr_029	178468	179295	-	827	84
Gene_010987	Random_chr_029	179871	181463	-	1592	766.5
Gene_010988	Random_chr_029	182361	183221	+	860	73
Gene_010989	Random_chr_029	183346	184136	+	790	139
Gene_010990	Random_chr_029	184138	184714	+	576	12
Gene_010991	Random_chr_029	184758	186491	-	1733	206
Gene_010992	Random_chr_029	186829	187143	+	314	4
Gene_010993	Random_chr_029	187325	189151	+	1826	635
Gene_010994	Random_chr_029	189473	191372	+	1899	277
Gene_010995	Random_chr_029	191375	191743	-	368	1
Gene_010996	Random_chr_029	191827	192351	-	524	29
Gene_010997	Random_chr_029	192509	193231	-	722	92
Gene_010998	Random_chr_029	193931	195161	+	1230	975
Gene_010999	Random_chr_029	195253	195951	+	698	0
Gene_011000	Random_chr_029	198225	198926	+	701	147
Gene_011001	Random_chr_029	199464	200575	-	1111	57
Gene_011002	Random_chr_029	203465	204015	-	550	1
Gene_011003	Random_chr_029	204838	205653	+	815	0
Gene_011004	Random_chr_029	206160	207277	+	1117	0
Gene_011005	Random_chr_029	207279	208530	-	1251	2392
Gene_011006	Random_chr_029	208532	209143	+	611	231
Gene_011007	Random_chr_029	209145	210257	-	1112	1
Gene_011008	Random_chr_029	211128	212060	+	932	128
Gene_011009	Random_chr_029	212283	213314	-	1031	0
Gene_011010	Random_chr_029	215070	215369	-	299	0
Gene_011011	Random_chr_029	217942	218665	+	723	11
Gene_011012	Random_chr_029	218667	220842	-	2175	55
Gene_011013	Random_chr_029	221827	222456	+	629	301
Gene_011014	Random_chr_029	224413	225006	+	593	23
Gene_011015	Random_chr_029	225374	226357	+	983	5
Gene_011016	Random_chr_029	227106	228128	-	1022	1
Gene_011017	Random_chr_029	228206	228613	-	407	0
Gene_011018	Random_chr_029	228891	229462	+	571	1147
Gene_011019	Random_chr_029	229518	230868	-	1350	385
Gene_011020	Random_chr_029	231571	237300	+	5729	951
Gene_011021	Random_chr_029	237434	238715	+	1281	1
Gene_011022	Random_chr_029	238954	240909	+	1955	2034
Gene_011023	Random_chr_029	241768	243839	+	2071	780
Gene_011024	Random_chr_029	244279	244900	+	621	143
Gene_011025	Random_chr_029	246926	248014	-	1088	19.58
Gene_011026	Random_chr_029	249507	251358	+	1851	149
Gene_011027	Random_chr_029	252557	254137	+	1580	21
Gene_011028	Random_chr_029	254197	254873	+	676	16
Gene_011029	Random_chr_029	256409	258466	+	2057	17
Gene_011030	Random_chr_029	258740	261388	+	2648	1530
Gene_011031	Random_chr_029	261769	263101	+	1332	112
Gene_011032	Random_chr_029	263507	264415	+	908	107
Gene_011033	Random_chr_029	264610	266380	+	1770	1156
Gene_011034	Random_chr_029	266696	267124	-	428	0
Gene_011035	Random_chr_029	267189	268648	-	1459	41
Gene_011036	Random_chr_029	269001	270779	+	1778	1904
Gene_011037	Random_chr_029	270996	271286	+	290	67
Gene_011038	Random_chr_029	271482	274561	+	3079	190
Gene_011039	Random_chr_029	274792	275388	+	596	1
Gene_011040	Random_chr_029	275560	276831	-	1271	311
Gene_011041	Random_chr_029	276833	277528	-	695	249
Gene_011042	Random_chr_029	277846	279932	+	2086	3708
Gene_011043	Random_chr_029	279971	280468	-	497	10113
Gene_011044	Random_chr_029	280711	283201	-	2490	2436
Gene_011045	Random_chr_029	283466	284879	+	1413	671
Gene_011046	Random_chr_029	284997	285179	+	182	8
Gene_011047	Random_chr_029	285811	287874	-	2063	83
Gene_011048	Random_chr_029	288488	289141	-	653	259
Gene_011049	Random_chr_029	289532	292288	+	2756	1576
Gene_011050	Random_chr_029	292290	294841	+	2551	2257
Gene_011051	Random_chr_029	294847	295548	+	701	989
Gene_011052	Random_chr_029	295596	297058	-	1462	3779
Gene_011053	Random_chr_029	297505	299759	+	2254	1801
Gene_011054	Random_chr_029	299812	301754	-	1942	4
Gene_011055	Random_chr_029	302166	305049	+	2883	524
Gene_011056	Random_chr_029	305051	305796	+	745	6
Gene_011057	Random_chr_029	312581	312653	+	72	0
Gene_011058	Random_chr_029	312811	312895	+	84	0
Gene_011059	Random_chr_029	313378	318142	-	4764	111
Gene_011060	Random_chr_029	318400	321196	-	2796	6
Gene_011061	Random_chr_029	321618	323063	-	1445	707
Gene_011062	Random_chr_029	323272	327303	+	4031	268
Gene_011063	Random_chr_029	327557	329579	+	2022	20
Gene_011064	Random_chr_029	329629	331458	-	1829	57
Gene_011065	Random_chr_029	331786	332397	-	611	3
Gene_011066	Random_chr_029	332684	333352	+	668	17
Gene_011067	Random_chr_029	333436	335167	+	1731	192
Gene_011068	Random_chr_029	336573	336926	+	353	0
Gene_011069	Random_chr_029	338174	339517	-	1343	44
Gene_011070	Random_chr_029	339735	340169	+	434	182
Gene_011071	Random_chr_029	340387	346560	+	6173	3887.99
Gene_011072	Random_chr_029	346575	351973	-	5398	4224.94
Gene_011073	Random_chr_029	352161	352677	-	516	0.33
Gene_011074	Random_chr_029	352793	354739	-	1946	127
Gene_011075	Random_chr_029	356293	356802	+	509	0
Gene_011076	Random_chr_030	2432	4963	-	2531	1369
Gene_011077	Random_chr_030	5443	6253	+	810	1686
Gene_011078	Random_chr_030	7518	7940	+	422	882
Gene_011079	Random_chr_030	7947	10806	-	2859	1695
Gene_011080	Random_chr_030	11049	12753	+	1704	1905
Gene_011081	Random_chr_030	12974	14276	+	1302	268
Gene_011082	Random_chr_030	14532	15280	-	748	14
Gene_011083	Random_chr_030	15424	18007	-	2583	2803
Gene_011084	Random_chr_030	18544	18726	+	182	1476
Gene_011085	Random_chr_030	18750	20800	-	2050	1129
Gene_011086	Random_chr_030	21017	21816	-	799	324
Gene_011087	Random_chr_030	22087	23514	+	1427	928
Gene_011088	Random_chr_030	23597	24522	-	925	1479
Gene_011089	Random_chr_030	25528	26043	-	515	110024
Gene_011090	Random_chr_030	27099	27560	-	461	78464
Gene_011091	Random_chr_030	28419	29670	+	1251	1264
Gene_011092	Random_chr_030	29672	31105	-	1433	451
Gene_011093	Random_chr_030	31270	33074	-	1804	1380
Gene_011094	Random_chr_030	33244	34092	-	848	5
Gene_011095	Random_chr_030	35137	36348	+	1211	582
Gene_011096	Random_chr_030	36586	38381	-	1795	266
Gene_011097	Random_chr_030	39027	39681	+	654	390
Gene_011098	Random_chr_030	39812	40999	+	1187	16816
Gene_011099	Random_chr_030	41061	42578	-	1517	590
Gene_011100	Random_chr_030	43809	46378	+	2569	10
Gene_011101	Random_chr_030	46677	46936	+	259	3
Gene_011102	Random_chr_030	46938	47667	-	729	1446
Gene_011103	Random_chr_030	48222	49551	+	1329	1309
Gene_011104	Random_chr_030	49726	50776	+	1050	551
Gene_011105	Random_chr_030	51134	53060	+	1926	834
Gene_011106	Random_chr_030	53213	55158	+	1945	1532
Gene_011107	Random_chr_030	57689	58555	+	866	0
Gene_011108	Random_chr_030	58889	59851	+	962	0
Gene_011109	Random_chr_030	60118	62908	-	2790	80
Gene_011110	Random_chr_030	63019	63957	-	938	13128
Gene_011111	Random_chr_030	64408	65400	-	992	179
Gene_011112	Random_chr_030	65529	65711	-	182	11
Gene_011113	Random_chr_030	66246	67250	+	1004	16
Gene_011114	Random_chr_030	67493	70683	+	3190	17
Gene_011115	Random_chr_030	70836	73082	+	2246	1
Gene_011116	Random_chr_030	73367	75813	+	2446	5
Gene_011117	Random_chr_030	75931	76368	-	437	558
Gene_011118	Random_chr_030	76758	80277	+	3519	36
Gene_011119	Random_chr_030	80359	82839	-	2480	366
Gene_011120	Random_chr_030	83125	84192	-	1067	32
Gene_011121	Random_chr_030	84716	85687	+	971	757
Gene_011122	Random_chr_030	85803	87889	-	2086	11
Gene_011123	Random_chr_030	88264	88769	+	505	138
Gene_011124	Random_chr_030	88840	91830	-	2990	1250
Gene_011125	Random_chr_030	92513	93406	+	893	684
Gene_011126	Random_chr_030	93563	96428	+	2865	2752
Gene_011127	Random_chr_030	96641	97450	+	809	2
Gene_011128	Random_chr_030	97499	98194	-	695	385
Gene_011129	Random_chr_030	98401	100211	-	1810	497
Gene_011130	Random_chr_030	100384	101374	+	990	5
Gene_011131	Random_chr_030	101560	102295	+	735	5
Gene_011132	Random_chr_030	102394	103389	+	995	1
Gene_011133	Random_chr_030	103440	107877	-	4437	980
Gene_011134	Random_chr_030	109454	109924	-	470	0
Gene_011135	Random_chr_030	110603	111291	-	688	14
Gene_011136	Random_chr_030	112142	112505	+	363	3
Gene_011137	Random_chr_030	113339	114626	+	1287	1072
Gene_011138	Random_chr_030	114737	115419	-	682	23
Gene_011139	Random_chr_030	115513	118248	-	2735	1595
Gene_011140	Random_chr_030	118402	118902	-	500	104
Gene_011141	Random_chr_030	119208	119963	+	755	154
Gene_011142	Random_chr_030	120304	120723	-	419	0
Gene_011143	Random_chr_030	121303	121667	-	364	0
Gene_011144	Random_chr_030	121763	123450	-	1687	5
Gene_011145	Random_chr_030	123452	124861	-	1409	15
Gene_011146	Random_chr_030	126032	127870	+	1838	3642
Gene_011147	Random_chr_030	127955	129268	-	1313	373
Gene_011148	Random_chr_030	129733	131302	+	1569	369
Gene_011149	Random_chr_030	137934	139542	+	1608	569
Gene_011150	Random_chr_030	139602	139919	-	317	12
Gene_011151	Random_chr_030	140039	141573	-	1534	26
Gene_011152	Random_chr_030	142727	144454	+	1727	270
Gene_011153	Random_chr_030	144499	146667	-	2168	523
Gene_011154	Random_chr_030	147011	149230	+	2219	219
Gene_011155	Random_chr_030	149389	150709	-	1320	386
Gene_011156	Random_chr_030	150806	151483	+	677	42
Gene_011157	Random_chr_030	151517	152760	-	1243	31
Gene_011158	Random_chr_030	152990	153899	+	909	678
Gene_011159	Random_chr_030	154004	154936	+	932	6
Gene_011160	Random_chr_030	155077	155618	-	541	7
Gene_011161	Random_chr_030	155752	157219	-	1467	1113
Gene_011162	Random_chr_030	157827	159123	+	1296	2554
Gene_011163	Random_chr_030	159180	160270	-	1090	468
Gene_011164	Random_chr_030	160272	161602	-	1330	445
Gene_011165	Random_chr_030	161711	164807	-	3096	1326
Gene_011166	Random_chr_030	164809	166939	-	2130	616
Gene_011167	Random_chr_030	167517	169533	+	2016	783
Gene_011168	Random_chr_030	169721	170017	-	296	77
Gene_011169	Random_chr_030	170211	170594	-	383	0
Gene_011170	Random_chr_030	171884	172669	-	785	96
Gene_011171	Random_chr_030	174505	175251	-	746	1
Gene_011172	Random_chr_030	175714	176514	-	800	0
Gene_011173	Random_chr_030	177054	179647	-	2593	693
Gene_011174	Random_chr_030	179849	182661	-	2812	5
Gene_011175	Random_chr_030	183301	184202	+	901	18
Gene_011176	Random_chr_030	184232	185403	-	1171	389
Gene_011177	Random_chr_030	185671	186347	+	676	48
Gene_011178	Random_chr_030	186560	187542	-	982	5273
Gene_011179	Random_chr_030	187544	189410	-	1866	1677
Gene_011180	Random_chr_030	189412	191092	-	1680	5317
Gene_011181	Random_chr_030	191297	192315	+	1018	456
Gene_011182	Random_chr_030	193079	194297	+	1218	100
Gene_011183	Random_chr_030	194394	194751	+	357	135
Gene_011184	Random_chr_030	195133	196479	-	1346	563
Gene_011185	Random_chr_030	197372	197575	-	203	2
Gene_011186	Random_chr_030	198057	198428	-	371	59
Gene_011187	Random_chr_030	199869	200132	+	263	1
Gene_011188	Random_chr_030	200616	201543	+	927	38
Gene_011189	Random_chr_030	201600	202144	-	544	493
Gene_011190	Random_chr_030	202414	202869	-	455	0
Gene_011191	Random_chr_030	203033	203701	-	668	0
Gene_011192	Random_chr_030	204625	204798	-	173	14
Gene_011193	Random_chr_030	205505	206053	-	548	3
Gene_011194	Random_chr_030	206334	207127	+	793	25
Gene_011195	Random_chr_030	207297	209720	-	2423	303
Gene_011196	Random_chr_030	212220	213715	+	1495	830
Gene_011197	Random_chr_030	213982	214934	+	952	691
Gene_011198	Random_chr_030	215073	215981	-	908	2591.5
Gene_011199	Random_chr_030	216259	218030	+	1771	57
Gene_011200	Random_chr_030	218516	219298	-	782	58
Gene_011201	Random_chr_030	219657	221120	+	1463	7
Gene_011202	Random_chr_030	222698	224304	+	1606	2271
Gene_011203	Random_chr_030	224438	225678	+	1240	332
Gene_011204	Random_chr_030	225941	226243	+	302	0
Gene_011205	Random_chr_030	226375	229152	-	2777	77
Gene_011206	Random_chr_030	229620	230207	+	587	210
Gene_011207	Random_chr_030	230209	230998	+	789	392
Gene_011208	Random_chr_030	231372	232875	-	1503	4
Gene_011209	Random_chr_030	233395	234251	+	856	9
Gene_011210	Random_chr_030	234350	235417	-	1067	289
Gene_011211	Random_chr_030	235614	237211	-	1597	25
Gene_011212	Random_chr_030	237453	238642	+	1189	949
Gene_011213	Random_chr_030	238747	239262	+	515	189
Gene_011214	Random_chr_030	239530	239721	+	191	7
Gene_011215	Random_chr_030	240798	248929	+	8131	3104
Gene_011216	Random_chr_030	249582	250223	+	641	1033
Gene_011217	Random_chr_030	250350	252130	-	1780	1690
Gene_011218	Random_chr_030	252696	254349	+	1653	930
Gene_011219	Random_chr_030	254427	255604	-	1177	11460
Gene_011220	Random_chr_030	256974	258873	-	1899	1675
Gene_011221	Random_chr_030	259368	261044	-	1676	616.5
Gene_011222	Random_chr_030	261158	263246	-	2088	1508
Gene_011223	Random_chr_030	263373	265061	+	1688	1600
Gene_011224	Random_chr_030	265542	266423	+	881	29
Gene_011225	Random_chr_030	268607	269206	+	599	11
Gene_011226	Random_chr_030	269340	269561	-	221	12
Gene_011227	Random_chr_030	270534	271958	+	1424	107.33
Gene_011228	Random_chr_030	272781	276826	+	4045	702.5
Gene_011229	Random_chr_030	279019	279632	+	613	42
Gene_011230	Random_chr_030	280610	280759	+	149	5.5
Gene_011231	Random_chr_031	280	1508	+	1228	31.75
Gene_011232	Random_chr_031	1640	2394	+	754	1.75
Gene_011233	Random_chr_031	5222	6313	-	1091	312.17
Gene_011234	Random_chr_031	6522	8220	+	1698	24
Gene_011235	Random_chr_031	8591	10826	+	2235	666
Gene_011236	Random_chr_031	10991	12499	+	1508	3137
Gene_011237	Random_chr_031	12501	13103	-	602	70
Gene_011238	Random_chr_031	13757	14947	+	1190	1995
Gene_011239	Random_chr_031	15464	16659	+	1195	445
Gene_011240	Random_chr_031	16828	17424	-	596	8
Gene_011241	Random_chr_031	17670	19060	+	1390	5
Gene_011242	Random_chr_031	19266	19972	+	706	1
Gene_011243	Random_chr_031	19974	21197	+	1223	8
Gene_011244	Random_chr_031	22547	23844	+	1297	0
Gene_011245	Random_chr_031	24132	26208	+	2076	0
Gene_011246	Random_chr_031	26631	31148	-	4517	31
Gene_011247	Random_chr_031	31591	32802	+	1211	19
Gene_011248	Random_chr_031	33014	33736	+	722	4094
Gene_011249	Random_chr_031	33923	34531	-	608	8
Gene_011250	Random_chr_031	34908	37443	-	2535	12
Gene_011251	Random_chr_031	37640	38402	-	762	5817
Gene_011252	Random_chr_031	38532	44019	-	5487	25
Gene_011253	Random_chr_031	44154	44225	+	71	0
Gene_011254	Random_chr_031	46171	46608	+	437	78
Gene_011255	Random_chr_031	47173	47244	+	71	0
Gene_011256	Random_chr_031	47327	48848	-	1521	103
Gene_011257	Random_chr_031	49110	50227	+	1117	582
Gene_011258	Random_chr_031	50521	50718	+	197	3
Gene_011259	Random_chr_031	50801	50977	-	176	50
Gene_011260	Random_chr_031	51907	55732	-	3825	955
Gene_011261	Random_chr_031	56061	56675	-	614	141
Gene_011262	Random_chr_031	57332	58928	+	1596	3
Gene_011263	Random_chr_031	58930	60204	+	1274	154
Gene_011264	Random_chr_031	60273	61337	-	1064	389
Gene_011265	Random_chr_031	61846	63620	+	1774	0
Gene_011266	Random_chr_031	63667	64830	-	1163	1427
Gene_011267	Random_chr_031	65185	67965	+	2780	2
Gene_011268	Random_chr_031	68042	69399	+	1357	1
Gene_011269	Random_chr_031	69446	71818	-	2372	453
Gene_011270	Random_chr_031	72333	74625	+	2292	571
Gene_011271	Random_chr_031	74667	75254	-	587	36
Gene_011272	Random_chr_031	76150	76767	-	617	0
Gene_011273	Random_chr_031	76890	78313	-	1423	17
Gene_011274	Random_chr_031	78635	79889	+	1254	35
Gene_011275	Random_chr_031	79994	80939	+	945	0
Gene_011276	Random_chr_031	81061	82130	-	1069	904
Gene_011277	Random_chr_031	83058	84452	+	1394	1325
Gene_011278	Random_chr_031	84454	85250	-	796	739
Gene_011279	Random_chr_031	85538	86071	-	533	11
Gene_011280	Random_chr_031	86747	88192	-	1445	360
Gene_011281	Random_chr_031	88618	89241	-	623	9
Gene_011282	Random_chr_031	89785	90432	+	647	14
Gene_011283	Random_chr_031	91368	92648	+	1280	2248
Gene_011284	Random_chr_031	94039	95208	+	1169	3
Gene_011285	Random_chr_031	96489	97775	+	1286	5
Gene_011286	Random_chr_031	97777	99711	-	1934	271
Gene_011287	Random_chr_031	99933	101551	-	1618	210
Gene_011288	Random_chr_031	101553	103027	-	1474	192
Gene_011289	Random_chr_031	103629	104803	+	1174	1083
Gene_011290	Random_chr_031	105444	105987	+	543	273
Gene_011291	Random_chr_031	106054	106992	-	938	0
Gene_011292	Random_chr_031	108107	111480	+	3373	2289
Gene_011293	Random_chr_031	111504	113587	-	2083	919
Gene_011294	Random_chr_031	113781	114875	+	1094	2250
Gene_011295	Random_chr_031	115540	116995	-	1455	328
Gene_011296	Random_chr_031	117243	117535	-	292	108
Gene_011297	Random_chr_031	117537	119402	-	1865	872
Gene_011298	Random_chr_031	119404	120355	+	951	412
Gene_011299	Random_chr_031	120553	121312	+	759	0
Gene_011300	Random_chr_031	121380	123806	-	2426	1345
Gene_011301	Random_chr_031	124018	125141	+	1123	41
